,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2540,Moonee Ponds,4,h,1310000.0,S,Jellis,16/04/2016,6.9,3039.0,3.0,3.0,2.0,475.0,,,Moonee Valley,-37.7609,144.9285,Western Metropolitan,6232.0
2541,Moonee Ponds,4,h,1833000.0,SP,Jellis,16/04/2016,6.9,3039.0,4.0,1.0,1.0,583.0,,,Moonee Valley,-37.7682,144.9151,Western Metropolitan,6232.0
2542,Moonee Ponds,3,h,855000.0,S,Brad,16/07/2016,6.9,3039.0,3.0,1.0,1.0,274.0,,,Moonee Valley,-37.7641,144.9112,Western Metropolitan,6232.0
2543,Moonee Ponds,3,h,930000.0,S,Brad,16/07/2016,6.9,3039.0,2.0,1.0,1.0,305.0,,1900.0,Moonee Valley,-37.7711,144.9122,Western Metropolitan,6232.0
2544,Moonee Ponds,4,h,1640000.0,S,Brad,16/07/2016,6.9,3039.0,4.0,2.0,1.0,435.0,329.0,1920.0,Moonee Valley,-37.7601,144.9228,Western Metropolitan,6232.0
2545,Moonee Ponds,3,h,1480000.0,S,Alexkarbon,17/09/2016,6.9,3039.0,3.0,1.0,2.0,436.0,142.0,1910.0,Moonee Valley,-37.7704,144.9292,Western Metropolitan,6232.0
2546,Moonee Ponds,2,u,410000.0,S,Brad,17/09/2016,6.9,3039.0,2.0,1.0,1.0,0.0,59.0,1970.0,Moonee Valley,-37.7597,144.9188,Western Metropolitan,6232.0
2547,Moonee Ponds,2,u,672000.0,SP,Nelson,17/09/2016,6.9,3039.0,2.0,1.0,2.0,230.0,,1989.0,Moonee Valley,-37.7595,144.9317,Western Metropolitan,6232.0
2548,Moonee Ponds,4,h,1150000.0,S,Nelson,15/10/2016,6.9,3039.0,4.0,2.0,1.0,481.0,,,Moonee Valley,-37.7709,144.9151,Western Metropolitan,6232.0
2549,Moonee Ponds,5,t,980000.0,PI,Nelson,18/03/2017,6.9,3039.0,5.0,2.0,2.0,207.0,168.0,2004.0,Moonee Valley,-37.7615,144.9333,Western Metropolitan,6232.0
2550,Moonee Ponds,1,u,362000.0,S,Brad,22/07/2017,6.2,3039.0,1.0,1.0,1.0,0.0,55.0,2015.0,Moonee Valley,-37.77149,144.91552,Western Metropolitan,6232.0
2551,Moonee Ponds,4,h,1361500.0,S,Rendina,10/12/2016,6.9,3039.0,4.0,1.0,2.0,453.0,145.0,1920.0,Moonee Valley,-37.7698,144.9336,Western Metropolitan,6232.0
2552,Moonee Ponds,3,h,1055000.0,S,Nelson,3/12/2016,6.9,3039.0,3.0,2.0,2.0,0.0,189.0,2009.0,Moonee Valley,-37.7688,144.9054,Western Metropolitan,6232.0
2553,Moonee Ponds,2,h,1055000.0,S,Moonee,18/03/2017,6.9,3039.0,2.0,1.0,1.0,292.0,,,Moonee Valley,-37.7642,144.9195,Western Metropolitan,6232.0
2554,Moonee Ponds,2,u,348000.0,S,Nelson,3/12/2016,6.9,3039.0,2.0,1.0,1.0,0.0,63.0,2007.0,Moonee Valley,-37.7677,144.9221,Western Metropolitan,6232.0
2555,Moonee Ponds,4,h,1780000.0,S,Brad,4/03/2017,6.9,3039.0,4.0,3.0,2.0,615.0,201.0,1920.0,Moonee Valley,-37.7617,144.9052,Western Metropolitan,6232.0
2556,Moonee Ponds,4,h,1400000.0,S,Jellis,28/08/2016,6.9,3039.0,3.0,2.0,2.0,595.0,,,Moonee Valley,-37.7641,144.9265,Western Metropolitan,6232.0
2557,Moonee Ponds,5,h,1730000.0,S,Jellis,4/03/2017,6.9,3039.0,5.0,1.0,1.0,584.0,,,Moonee Valley,-37.7696,144.9229,Western Metropolitan,6232.0
2558,Moonee Ponds,3,h,1440000.0,S,Nelson,4/03/2017,6.9,3039.0,3.0,2.0,1.0,287.0,196.0,1880.0,Moonee Valley,-37.7698,144.9214,Western Metropolitan,6232.0
2559,Moonee Ponds,4,h,1225000.0,SP,Nelson,4/03/2017,6.9,3039.0,4.0,1.0,1.0,388.0,120.0,1920.0,Moonee Valley,-37.7692,144.9057,Western Metropolitan,6232.0
2560,Moonee Ponds,4,h,1445000.0,S,Nelson,7/05/2016,6.9,3039.0,3.0,3.0,2.0,384.0,178.0,1920.0,Moonee Valley,-37.7617,144.9272,Western Metropolitan,6232.0
2561,Moonee Ponds,3,h,990000.0,PI,Hodges,7/11/2016,6.9,3039.0,3.0,1.0,2.0,328.0,107.0,1900.0,Moonee Valley,-37.7658,144.9077,Western Metropolitan,6232.0
2562,Moonee Ponds,3,h,1400000.0,S,Nelson,7/11/2016,6.9,3039.0,3.0,2.0,2.0,597.0,,,Moonee Valley,-37.761,144.9296,Western Metropolitan,6232.0
2563,Moonee Ponds,3,h,1550000.0,SP,Brad,8/10/2016,6.9,3039.0,3.0,2.0,3.0,477.0,258.0,2014.0,Moonee Valley,-37.7661,144.9076,Western Metropolitan,6232.0
2564,Moonee Ponds,3,h,1170000.0,S,Re,8/10/2016,6.9,3039.0,3.0,1.0,1.0,443.0,102.0,1930.0,Moonee Valley,-37.7585,144.928,Western Metropolitan,6232.0
2565,Moonee Ponds,4,h,1120000.0,VB,Nelson,8/10/2016,6.9,3039.0,4.0,1.0,1.0,571.0,138.0,1915.0,Moonee Valley,-37.7659,144.9116,Western Metropolitan,6232.0
2566,Moonee Ponds,2,u,675000.0,S,Brad,8/10/2016,6.9,3039.0,2.0,1.0,1.0,206.0,,,Moonee Valley,-37.7694,144.9059,Western Metropolitan,6232.0
2567,Moonee Ponds,3,h,880000.0,SP,McDonald,8/10/2016,6.9,3039.0,3.0,2.0,2.0,315.0,,,Moonee Valley,-37.769,144.9057,Western Metropolitan,6232.0
2568,Moonee Ponds,4,h,1530000.0,S,Jellis,10/09/2016,6.9,3039.0,3.0,2.0,1.0,431.0,152.0,1906.0,Moonee Valley,-37.7702,144.9268,Western Metropolitan,6232.0
2569,Moonee Ponds,4,h,1350000.0,PI,Brad,10/09/2016,6.9,3039.0,4.0,2.0,2.0,447.0,,1880.0,Moonee Valley,-37.7704,144.9199,Western Metropolitan,6232.0
2570,Moonee Ponds,3,h,832000.0,S,Jellis,10/09/2016,6.9,3039.0,3.0,2.0,2.0,214.0,111.0,1997.0,Moonee Valley,-37.7709,144.9334,Western Metropolitan,6232.0
2571,Moonee Ponds,2,u,420000.0,VB,Nelson,10/09/2016,6.9,3039.0,2.0,1.0,1.0,0.0,82.0,1950.0,Moonee Valley,-37.7701,144.9079,Western Metropolitan,6232.0
2572,Moonee Ponds,4,h,2400000.0,S,Rendina,10/09/2016,6.9,3039.0,4.0,4.0,2.0,636.0,308.0,1900.0,Moonee Valley,-37.7629,144.9157,Western Metropolitan,6232.0
2573,Moonee Ponds,3,u,565000.0,S,Jellis,10/09/2016,6.9,3039.0,2.0,2.0,1.0,0.0,115.0,2001.0,Moonee Valley,-37.7672,144.9209,Western Metropolitan,6232.0
2574,Moonee Ponds,2,u,550000.0,VB,Woodards,10/09/2016,6.9,3039.0,2.0,1.0,1.0,0.0,85.0,1990.0,Moonee Valley,-37.7617,144.9367,Western Metropolitan,6232.0
2575,Moonee Ponds,4,h,1211000.0,S,Nelson,10/09/2016,6.9,3039.0,3.0,1.0,3.0,477.0,146.0,1910.0,Moonee Valley,-37.7632,144.9292,Western Metropolitan,6232.0
2576,Moonee Ponds,5,h,2405000.0,S,Nelson,10/12/2016,6.9,3039.0,5.0,2.0,1.0,0.0,,,Moonee Valley,-37.7696,144.9227,Western Metropolitan,6232.0
2577,Moonee Ponds,4,h,1395000.0,PI,Brad,10/12/2016,6.9,3039.0,4.0,1.0,2.0,603.0,,,Moonee Valley,-37.7692,144.917,Western Metropolitan,6232.0
2578,Moonee Ponds,3,h,1630000.0,S,Barry,10/12/2016,6.9,3039.0,3.0,2.0,0.0,408.0,199.0,1900.0,Moonee Valley,-37.77,144.91299999999995,Western Metropolitan,6232.0
2579,Moonee Ponds,3,h,1160000.0,S,Nelson,10/12/2016,6.9,3039.0,3.0,1.0,1.0,449.0,133.0,1910.0,Moonee Valley,-37.7674,144.9084,Western Metropolitan,6232.0
2580,Moonee Ponds,3,h,1065000.0,S,McDonald,10/12/2016,6.9,3039.0,3.0,1.0,1.0,395.0,,,Moonee Valley,-37.7593,144.9276,Western Metropolitan,6232.0
2581,Moonee Ponds,3,u,670000.0,S,Nelson,3/09/2016,6.9,3039.0,3.0,2.0,2.0,0.0,120.0,2000.0,Moonee Valley,-37.7672,144.9209,Western Metropolitan,6232.0
2582,Moonee Ponds,1,u,336000.0,S,Brad,28/08/2016,6.9,3039.0,1.0,1.0,1.0,0.0,50.0,1980.0,Moonee Valley,-37.7652,144.9116,Western Metropolitan,6232.0
2583,Moonee Ponds,2,t,800000.0,S,Nelson,30/07/2016,6.9,3039.0,2.0,2.0,2.0,239.0,120.0,1970.0,Moonee Valley,-37.7708,144.9093,Western Metropolitan,6232.0
2584,Moonee Ponds,2,u,542000.0,SA,Hodges,29/04/2017,6.9,3039.0,2.0,2.0,1.0,0.0,82.0,2004.0,Moonee Valley,-37.7679,144.9245,Western Metropolitan,6232.0
2585,Moonee Ponds,3,h,1007500.0,S,Considine,16/09/2017,6.2,3039.0,3.0,1.0,1.0,450.0,,,Moonee Valley,-37.76375,144.93701,Western Metropolitan,6232.0
2586,Moonee Ponds,1,u,296000.0,PI,Village,6/05/2017,6.9,3039.0,1.0,1.0,1.0,0.0,,,Moonee Valley,-37.7605,144.9071,Western Metropolitan,6232.0
2587,Moonee Ponds,1,h,1425500.0,S,hockingstuart,8/07/2017,6.2,3039.0,1.0,1.0,1.0,552.0,190.0,,Moonee Valley,-37.76075,144.91926999999995,Western Metropolitan,6232.0
2588,Moonee Ponds,3,h,1320000.0,S,McDonald,8/07/2017,6.2,3039.0,3.0,1.0,2.0,459.0,,,Moonee Valley,-37.7693,144.93415,Western Metropolitan,6232.0
2589,Moonee Ponds,4,h,1270000.0,S,Jellis,8/07/2017,6.2,3039.0,4.0,1.0,3.0,478.0,152.0,1925.0,Moonee Valley,-37.76421,144.90571,Western Metropolitan,6232.0
2590,Moonee Ponds,3,t,1410000.0,PI,Nelson,29/04/2017,6.9,3039.0,3.0,3.0,2.0,256.0,,,Moonee Valley,-37.7685,144.9294,Western Metropolitan,6232.0
2591,Moonee Ponds,4,h,955000.0,S,Woodards,29/04/2017,6.9,3039.0,4.0,2.0,3.0,431.0,246.0,1910.0,Moonee Valley,-37.7615,144.9094,Western Metropolitan,6232.0
2592,Moonee Ponds,3,h,1240000.0,S,McDonald,29/04/2017,6.9,3039.0,3.0,2.0,2.0,275.0,106.0,1880.0,Moonee Valley,-37.767,144.9108,Western Metropolitan,6232.0
2593,Moonee Ponds,4,h,1531000.0,S,Rendina,6/05/2017,6.9,3039.0,4.0,2.0,3.0,508.0,,,Moonee Valley,-37.7709,144.9338,Western Metropolitan,6232.0
2594,Moonee Ponds,3,h,1070000.0,S,Nelson,20/05/2017,6.9,3039.0,3.0,1.0,2.0,231.0,130.0,1995.0,Moonee Valley,-37.7616,144.9284,Western Metropolitan,6232.0
2595,Moonee Ponds,2,h,970000.0,S,Nelson,20/05/2017,6.9,3039.0,2.0,1.0,2.0,272.0,85.0,1900.0,Moonee Valley,-37.7641,144.9073,Western Metropolitan,6232.0
2596,Moonee Ponds,3,h,1420200.0,S,Purplebricks,20/05/2017,6.9,3039.0,3.0,2.0,2.0,543.0,,,Moonee Valley,-37.7619,144.9083,Western Metropolitan,6232.0
2597,Moonee Ponds,2,h,1302500.0,S,Jellis,13/05/2017,6.9,3039.0,2.0,1.0,2.0,455.0,,,Moonee Valley,-37.7692,144.9353,Western Metropolitan,6232.0
2598,Moonee Ponds,5,h,2300000.0,PI,Nelson,13/05/2017,6.9,3039.0,5.0,2.0,2.0,597.0,322.0,1930.0,Moonee Valley,-37.7611,144.9095,Western Metropolitan,6232.0
2599,Moonee Ponds,2,h,1350000.0,S,Jellis,13/05/2017,6.9,3039.0,2.0,1.0,1.0,459.0,,,Moonee Valley,-37.7589,144.9184,Western Metropolitan,6232.0
2600,Moonee Ponds,3,h,1100000.0,VB,Nelson,13/05/2017,6.9,3039.0,3.0,2.0,1.0,169.0,,,Moonee Valley,-37.7595,144.9255,Western Metropolitan,6232.0
2601,Moonee Ponds,4,h,1515000.0,S,Nelson,8/04/2017,6.9,3039.0,4.0,2.0,3.0,574.0,203.0,1910.0,Moonee Valley,-37.7644,144.9061,Western Metropolitan,6232.0
2602,Moonee Ponds,2,h,940000.0,S,Brad,8/04/2017,6.9,3039.0,2.0,1.0,2.0,428.0,,,Moonee Valley,-37.773,144.9332,Western Metropolitan,6232.0
2603,Moonee Ponds,2,u,560000.0,PI,Alexkarbon,8/04/2017,6.9,3039.0,2.0,2.0,1.0,0.0,63.0,2015.0,Moonee Valley,-37.7675,144.92,Western Metropolitan,6232.0
2604,Moonee Ponds,4,h,1940000.0,PI,Frank,8/04/2017,6.9,3039.0,4.0,2.0,3.0,675.0,228.0,1920.0,Moonee Valley,-37.7686,144.912,Western Metropolitan,6232.0
2605,Moonee Ponds,3,h,1670000.0,S,Brad,8/04/2017,6.9,3039.0,3.0,2.0,2.0,803.0,166.0,1915.0,Moonee Valley,-37.7627,144.9047,Western Metropolitan,6232.0
2606,Moonee Ponds,4,h,1200000.0,VB,Nelson,16/09/2017,6.2,3039.0,4.0,1.0,1.0,455.0,145.0,1920.0,Moonee Valley,-37.76913,144.93236000000005,Western Metropolitan,6232.0
2607,Moonee Ponds,2,h,1040000.0,S,Nelson,8/04/2017,6.9,3039.0,2.0,1.0,2.0,313.0,95.0,1920.0,Moonee Valley,-37.7663,144.9098,Western Metropolitan,6232.0
2608,Moonee Ponds,2,u,439000.0,S,Frank,8/04/2017,6.9,3039.0,2.0,1.0,1.0,0.0,70.0,2005.0,Moonee Valley,-37.7679,144.9245,Western Metropolitan,6232.0
2609,Moonee Ponds,3,h,1162000.0,S,Jellis,23/09/2017,6.2,3039.0,3.0,1.0,2.0,619.0,129.0,1965.0,Moonee Valley,-37.76996,144.93466,Western Metropolitan,6232.0
2610,Moonee Ponds,4,h,1305000.0,SP,Biggin,26/08/2017,6.2,3039.0,4.0,1.0,1.0,449.0,129.0,1910.0,Moonee Valley,-37.77081,144.92074,Western Metropolitan,6232.0
2611,Moonee Ponds,4,h,1525000.0,S,Nelson,26/08/2017,6.2,3039.0,4.0,3.0,0.0,233.0,,,Moonee Valley,-37.76884,144.91708,Western Metropolitan,6232.0
2612,Moonee Ponds,3,h,1240000.0,S,Jellis,9/09/2017,6.2,3039.0,3.0,2.0,2.0,784.0,172.0,2007.0,Moonee Valley,-37.75947,144.92542,Western Metropolitan,6232.0
2613,Moonee Ponds,3,h,1205000.0,S,Nelson,9/09/2017,6.2,3039.0,3.0,1.0,1.0,375.0,118.0,1910.0,Moonee Valley,-37.76464,144.91035,Western Metropolitan,6232.0
2614,Moonee Ponds,2,u,435000.0,S,Nelson,26/08/2017,6.2,3039.0,2.0,1.0,1.0,1475.0,66.0,1970.0,Moonee Valley,-37.75799,144.92354,Western Metropolitan,6232.0
2615,Moonee Ponds,2,h,760000.0,PI,Barry,3/06/2017,6.2,3039.0,2.0,1.0,0.0,251.0,110.0,1980.0,Moonee Valley,-37.76856,144.90577,Western Metropolitan,6232.0
2616,Moonee Ponds,2,h,1090000.0,SP,McDonald,3/06/2017,6.2,3039.0,2.0,1.0,0.0,233.0,,,Moonee Valley,-37.76919,144.91186000000005,Western Metropolitan,6232.0
2617,Moonee Ponds,3,h,1850000.0,SP,McDonald,3/06/2017,6.2,3039.0,3.0,2.0,2.0,596.0,203.0,1950.0,Moonee Valley,-37.76086,144.90497,Western Metropolitan,6232.0
2618,Essendon West,3,h,820000.0,VB,Nelson,30/07/2016,9.8,3040.0,3.0,1.0,2.0,473.0,,,Moonee Valley,-37.7519,144.88299999999995,Western Metropolitan,588.0
2619,Essendon West,3,t,800000.0,VB,Barry,12/06/2016,9.8,3040.0,3.0,3.0,2.0,242.0,,2013.0,Moonee Valley,-37.7535,144.8868,Western Metropolitan,588.0
2620,Essendon West,3,h,787500.0,S,Nelson,12/11/2016,9.8,3040.0,3.0,1.0,1.0,556.0,105.0,1940.0,Moonee Valley,-37.7537,144.8856,Western Metropolitan,588.0
2621,Essendon West,3,h,685000.0,S,Nelson,15/10/2016,9.8,3040.0,3.0,1.0,2.0,293.0,,,Moonee Valley,-37.7535,144.8836,Western Metropolitan,588.0
2622,Essendon West,4,t,652500.0,S,Harcourts,15/10/2016,9.8,3040.0,4.0,2.0,1.0,179.0,160.0,1995.0,Moonee Valley,-37.7527,144.8824,Western Metropolitan,588.0
2623,Essendon West,3,h,925000.0,S,Brad,17/09/2016,9.8,3040.0,3.0,2.0,2.0,544.0,,,Moonee Valley,-37.7576,144.889,Western Metropolitan,588.0
2624,Aberfeldie,4,h,1380000.0,VB,Nelson,12/08/2017,7.5,3040.0,4.0,2.0,2.0,766.0,,,Moonee Valley,-37.75595,144.90551000000005,Western Metropolitan,1543.0
2625,Essendon West,3,t,730000.0,VB,Nelson,18/06/2016,9.8,3040.0,3.0,2.0,2.0,0.0,118.0,2015.0,Moonee Valley,-37.7532,144.8848,Western Metropolitan,588.0
2626,Essendon West,2,u,520000.0,VB,Nelson,18/06/2016,9.8,3040.0,3.0,1.0,2.0,196.0,,1998.0,Moonee Valley,-37.7513,144.8845,Western Metropolitan,588.0
2627,Essendon West,7,h,1300000.0,PI,Nelson,19/11/2016,9.8,3040.0,5.0,2.0,2.0,614.0,316.0,1970.0,Moonee Valley,-37.75,144.8858,Western Metropolitan,588.0
2628,Essendon West,3,h,810000.0,SP,Paul,22/08/2016,9.8,3040.0,3.0,1.0,2.0,368.0,,,Moonee Valley,-37.7527,144.8851,Western Metropolitan,588.0
2629,Essendon West,3,t,970000.0,PI,Barry,24/09/2016,9.8,3040.0,3.0,2.0,2.0,356.0,223.0,2011.0,Moonee Valley,-37.7493,144.8901,Western Metropolitan,588.0
2630,Essendon West,3,h,1110000.0,S,Barry,28/05/2016,9.8,3040.0,3.0,2.0,2.0,470.0,,1968.0,Moonee Valley,-37.7522,144.88299999999995,Western Metropolitan,588.0
2631,Essendon West,3,h,1115000.0,S,Barry,30/07/2016,9.8,3040.0,3.0,1.0,1.0,688.0,192.0,1950.0,Moonee Valley,-37.7577,144.8892,Western Metropolitan,588.0
2632,Essendon,3,h,1150000.0,S,Brad,16/09/2017,7.5,3040.0,3.0,1.0,2.0,658.0,183.0,1950.0,Moonee Valley,-37.75009,144.89271000000005,Western Metropolitan,9264.0
2633,Essendon West,5,h,1300000.0,S,Nelson,16/07/2016,9.8,3040.0,5.0,2.0,2.0,616.0,184.0,1950.0,Moonee Valley,-37.7497,144.8867,Western Metropolitan,588.0
2634,Essendon,3,t,770000.0,VB,Nelson,16/09/2017,7.5,3040.0,3.0,1.0,1.0,116.0,,2001.0,Moonee Valley,-37.73899,144.89291,Western Metropolitan,9264.0
2635,Essendon,2,h,1280000.0,S,Nelson,12/08/2017,7.5,3040.0,2.0,1.0,1.0,512.0,,,Moonee Valley,-37.74121,144.89273,Western Metropolitan,9264.0
2636,Essendon,4,h,1600000.0,S,Nelson,19/08/2017,7.5,3040.0,4.0,4.0,3.0,543.0,259.0,2015.0,Moonee Valley,-37.74633,144.89643999999996,Western Metropolitan,9264.0
2637,Essendon,4,h,900000.0,S,Barry,3/09/2017,7.5,3040.0,4.0,1.0,1.0,478.0,,,Moonee Valley,-37.74424000000001,144.89149,Western Metropolitan,9264.0
2638,Essendon,3,h,1500000.0,S,Nelson,3/09/2017,7.5,3040.0,3.0,1.0,2.0,649.0,,,Moonee Valley,-37.74212,144.89256,Western Metropolitan,9264.0
2639,Essendon,3,h,1400000.0,SP,McDonald,13/05/2017,8.0,3040.0,3.0,1.0,1.0,578.0,,,Moonee Valley,-37.7526,144.9089,Western Metropolitan,9264.0
2640,Essendon,2,u,700000.0,VB,Barry,13/05/2017,8.0,3040.0,2.0,1.0,1.0,251.0,,,Moonee Valley,-37.7491,144.8968,Western Metropolitan,9264.0
2641,Essendon,3,h,1580000.0,PI,Frank,26/08/2017,7.5,3040.0,3.0,2.0,1.0,665.0,195.0,1886.0,Moonee Valley,-37.75238,144.92248999999995,Western Metropolitan,9264.0
2642,Essendon,3,h,1240000.0,PI,Nelson,26/08/2017,7.5,3040.0,3.0,1.0,2.0,476.0,,,Moonee Valley,-37.75759,144.92788000000004,Western Metropolitan,9264.0
2643,Essendon,5,h,2335000.0,SP,Barry,26/08/2017,7.5,3040.0,5.0,2.0,6.0,1012.0,222.0,1915.0,Moonee Valley,-37.74967,144.8977,Western Metropolitan,9264.0
2644,Essendon West,3,h,1050000.0,VB,Barry,27/05/2017,7.5,3040.0,3.0,3.0,1.0,846.0,187.0,1940.0,Moonee Valley,-37.75228,144.88429,Western Metropolitan,588.0
2645,Essendon,3,h,850000.0,PI,Purplebricks,27/05/2017,7.5,3040.0,3.0,2.0,2.0,204.0,,,Moonee Valley,-37.74487,144.91194,Western Metropolitan,9264.0
2646,Essendon,1,u,280000.0,S,Frank,27/05/2017,7.5,3040.0,1.0,1.0,1.0,28.0,,1970.0,Moonee Valley,-37.75209,144.92255,Western Metropolitan,9264.0
2647,Essendon,3,h,886000.0,S,Nelson,27/05/2017,7.5,3040.0,3.0,2.0,1.0,173.0,107.0,2007.0,Moonee Valley,-37.75382000000001,144.89167,Western Metropolitan,9264.0
2648,Essendon,3,t,830000.0,VB,Nelson,27/05/2017,7.5,3040.0,3.0,2.0,1.0,176.0,134.0,2011.0,Moonee Valley,-37.74936,144.89668999999995,Western Metropolitan,9264.0
2649,Essendon,2,h,1980000.0,S,Barry,27/05/2017,7.5,3040.0,2.0,1.0,6.0,856.0,105.0,1950.0,Moonee Valley,-37.74022,144.89557,Western Metropolitan,9264.0
2650,Essendon,3,h,1710000.0,S,Nelson,23/09/2017,7.5,3040.0,3.0,1.0,2.0,795.0,,,Moonee Valley,-37.74903,144.89924,Western Metropolitan,9264.0
2651,Aberfeldie,5,h,1830000.0,S,Rendina,23/09/2017,7.5,3040.0,5.0,4.0,4.0,730.0,373.0,2014.0,Moonee Valley,-37.7595,144.89427,Western Metropolitan,1543.0
2652,Essendon,3,h,1000000.0,VB,Nelson,8/07/2017,7.5,3040.0,3.0,2.0,2.0,213.0,169.0,,Moonee Valley,-37.74635,144.9229,Western Metropolitan,9264.0
2653,Essendon,1,u,310000.0,SP,Considine,8/07/2017,7.5,3040.0,1.0,1.0,1.0,0.0,,,Moonee Valley,-37.75515,144.92113999999995,Western Metropolitan,9264.0
2654,Essendon,3,h,1398000.0,SP,Barry,8/07/2017,7.5,3040.0,3.0,2.0,1.0,445.0,182.0,1960.0,Moonee Valley,-37.75621,144.93401,Western Metropolitan,9264.0
2655,Aberfeldie,5,h,2905000.0,S,Rendina,27/05/2017,7.5,3040.0,5.0,3.0,2.0,557.0,364.0,2010.0,Moonee Valley,-37.76181,144.89327,Western Metropolitan,1543.0
2656,Essendon West,4,h,1345000.0,S,Nelson,10/12/2016,9.8,3040.0,4.0,2.0,2.0,740.0,201.0,1950.0,Moonee Valley,-37.7517,144.8873,Western Metropolitan,588.0
2657,Essendon West,2,h,1430000.0,S,Barry,8/10/2016,9.8,3040.0,2.0,1.0,1.0,711.0,,,Moonee Valley,-37.755,144.8848,Western Metropolitan,588.0
2658,Essendon West,4,h,1422000.0,S,Nelson,4/06/2016,9.8,3040.0,4.0,2.0,2.0,505.0,335.0,2013.0,Moonee Valley,-37.7518,144.8897,Western Metropolitan,588.0
2659,Essendon,4,h,2165000.0,S,Nelson,12/08/2017,7.5,3040.0,4.0,2.0,3.0,951.0,238.0,1930.0,Moonee Valley,-37.74997000000001,144.90752,Western Metropolitan,9264.0
2660,Aberfeldie,1,u,280000.0,VB,Nelson,22/07/2017,7.5,3040.0,1.0,1.0,1.0,0.0,,1970.0,Moonee Valley,-37.75875,144.9027,Western Metropolitan,1543.0
2661,Aberfeldie,3,h,1680000.0,SP,Raine,22/07/2017,7.5,3040.0,3.0,2.0,2.0,673.0,136.0,1965.0,Moonee Valley,-37.76316,144.89799,Western Metropolitan,1543.0
2662,Aberfeldie,3,h,2050000.0,SP,McDonald,22/07/2017,7.5,3040.0,3.0,2.0,6.0,402.0,,,Moonee Valley,-37.76027,144.88953999999995,Western Metropolitan,1543.0
2663,Essendon,4,h,1155000.0,PI,Brad,17/06/2017,7.5,3040.0,4.0,1.0,3.0,616.0,170.0,1900.0,Moonee Valley,-37.75728,144.90723,Western Metropolitan,9264.0
2664,Essendon,2,h,1195000.0,S,Jellis,17/06/2017,7.5,3040.0,2.0,1.0,1.0,337.0,122.0,1940.0,Moonee Valley,-37.7545,144.91194,Western Metropolitan,9264.0
2665,Essendon,2,u,485000.0,S,Barry,17/06/2017,7.5,3040.0,2.0,1.0,1.0,1856.0,,,Moonee Valley,-37.76,144.91439,Western Metropolitan,9264.0
2666,Aberfeldie,1,u,310000.0,S,Brad,22/07/2017,7.5,3040.0,1.0,1.0,1.0,1715.0,,1970.0,Moonee Valley,-37.75882,144.9027,Western Metropolitan,1543.0
2667,Essendon,4,t,1162500.0,S,Nelson,20/05/2017,8.0,3040.0,4.0,2.0,1.0,230.0,,,Moonee Valley,-37.7547,144.9239,Western Metropolitan,9264.0
2668,Essendon,3,h,1100000.0,VB,Brad,17/06/2017,7.5,3040.0,3.0,3.0,2.0,255.0,,2007.0,Moonee Valley,-37.7468,144.92033,Western Metropolitan,9264.0
2669,Essendon,4,t,970000.0,S,Nelson,17/06/2017,7.5,3040.0,4.0,2.0,2.0,0.0,142.0,2003.0,Moonee Valley,-37.74541,144.89844,Western Metropolitan,9264.0
2670,Essendon,2,u,580000.0,S,Barry,17/06/2017,7.5,3040.0,2.0,1.0,1.0,921.0,84.0,1970.0,Moonee Valley,-37.74904,144.90668,Western Metropolitan,9264.0
2671,Aberfeldie,1,u,380000.0,S,Nelson,3/12/2016,9.1,3040.0,1.0,1.0,1.0,0.0,39.0,1990.0,Moonee Valley,-37.7561,144.9028,Western Metropolitan,1543.0
2672,Aberfeldie,4,h,1646000.0,S,Rendina,4/03/2017,9.1,3040.0,4.0,3.0,2.0,757.0,157.0,1950.0,Moonee Valley,-37.7606,144.8909,Western Metropolitan,1543.0
2673,Aberfeldie,2,u,442000.0,S,Nelson,7/05/2016,9.1,3040.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-37.7589,144.89700000000005,Western Metropolitan,1543.0
2674,Essendon,1,u,330000.0,VB,Nelson,20/05/2017,8.0,3040.0,1.0,1.0,1.0,0.0,,2014.0,Moonee Valley,-37.7478,144.912,Western Metropolitan,9264.0
2675,Essendon,1,u,326000.0,S,Nelson,22/07/2017,7.5,3040.0,1.0,1.0,1.0,0.0,,,Moonee Valley,-37.75547,144.91326999999995,Western Metropolitan,9264.0
2676,Essendon,3,h,1620000.0,S,Nelson,22/07/2017,7.5,3040.0,3.0,1.0,1.0,393.0,,,Moonee Valley,-37.75769,144.91051000000004,Western Metropolitan,9264.0
2677,Aberfeldie,5,h,1472000.0,S,Rendina,22/07/2017,7.5,3040.0,5.0,3.0,2.0,486.0,,,Moonee Valley,-37.76111,144.89845,Western Metropolitan,1543.0
2678,Essendon,3,h,1165000.0,S,Barry,12/08/2017,7.5,3040.0,3.0,1.0,1.0,590.0,,,Moonee Valley,-37.74652,144.89178,Western Metropolitan,9264.0
2679,Essendon,5,h,2050000.0,PI,Bullen,12/08/2017,7.5,3040.0,5.0,3.0,3.0,663.0,419.0,1930.0,Moonee Valley,-37.74351,144.92174,Western Metropolitan,9264.0
